date,username,content,retweets,likes
2012-11-17 18:33:33+00:00,CMShehbaz,The world is a bystander as Israeli air strikes pound Gaza. Pak should move UN urgently to put an end to this &amp; help start negotiations,39,19
2012-11-17 18:26:48+00:00,CMShehbaz,@FahdRas Humm... wonder what are you up to :),1,1
2012-11-17 18:25:12+00:00,CMShehbaz,"@Ahmad_Noorani Been getting 'out' much! Also, looking 'In' after reading that article @Razarumi :)",0,0
2012-11-17 18:15:03+00:00,CMShehbaz,"I addition to other measures, Punjab gov will use information tech. to track Muharram processions in order to maintain law and order",14,11
2012-11-16 20:23:11+00:00,CMShehbaz,@AbroAisha Thank you madam,2,2
2012-11-16 20:22:29+00:00,CMShehbaz,"@usman_mul See you soon, inshallah",0,0
2012-11-16 20:21:19+00:00,CMShehbaz,"@KJBabbar It will change when it starts, inshallah",0,1
2012-11-16 20:20:28+00:00,CMShehbaz,@Irumf Agree,0,0
2012-11-16 20:16:55+00:00,CMShehbaz,One of the most beautiful qualities of true friendship is to understand and to be understood. ~ Seneca,21,11
2012-11-15 12:59:56+00:00,ImranKhanPTI,For sustainable peace India and Pakistan must resolve Kashmir according to wishes of Kashmiri people. I will make it my priority,836,1299
2012-11-15 12:58:07+00:00,ImranKhanPTI,I am in politics to eliminate poverty. Peace with India important factor in creating atmosphere to focus on the people.,266,126
2012-11-15 12:51:09+00:00,ImranKhanPTI,Very passionate crowd at jalsa in Mirpur. In my speech said that resolving Kashmir issue through dialogue would be our number 1 priority 1/2,122,63
2012-11-15 12:44:02+00:00,ImranKhanPTI,Muharram moon has been sighted. We have to adopt Hussainayat to fight and defeat Yazeedi tyranny,412,183
2012-11-15 12:35:50+00:00,ImranKhanPTI,Strongly condemn the cowardly bombing of Gaza by this barbaric Israeli regime. It has no desire fo peace. Only wants to occupy land by force,986,194
2012-11-14 09:36:05+00:00,ImranKhanPTI,Congratulations to ISF on its foundation day. The passion and energy of the youth is the real strength of PTI. They r the vanguard of change,194,140
2012-11-14 04:35:29+00:00,ImranKhanPTI,AM Asghar Khan and I are meeting today and addressing a Press Con at 12 noon. Admire his courage and determination in exposing ISI stooges,113,66
2012-11-13 10:16:00+00:00,ImranKhanPTI,"Hosting reception today for the most dynamic CM of a state in India, Mr Nitish Kumar of Bihar. Look forward to exchanging views on good gov",193,77
2012-11-13 10:08:41+00:00,ImranKhanPTI,The killing spree in Karachi continues. Terrible tragedy. Total failure of Sindh government. It should accept responsibility and resign,190,46
2012-11-10 17:29:36+00:00,CMShehbaz,@DrAshrafChohan Thank you. My handwriting is also good :),3,3
2012-11-10 08:54:00+00:00,ImranKhanPTI,"Malala suffers, Pakistan suffers - we need to tackle this terrorism issue head on - our way -not dictated by others",272,120
2012-11-10 08:50:49+00:00,ImranKhanPTI,To date I'm angered as to how a terrorist organization could have the heartlessness to attack an innocent school going child like Malala ,333,283
2012-11-08 15:33:47+00:00,CMShehbaz,"Saeed Wahlah (Secretary Environment), a bright, honest, upright and high-achieving civil servant, passed away a few hours ago. RIP",28,5
2012-11-06 18:37:02+00:00,CMShehbaz,"Education begins the gentleman, but reading, good company and reflection must finish him. ~ John Locke",24,8
2012-11-04 16:27:17+00:00,ImranKhanPTI,We pledge to create two million jobs per annum and give 25% party tickets to youth. Above all youth will have serious voice in party affairs,360,208
2012-11-04 16:23:14+00:00,ImranKhanPTI,The passion for change at the PTI youth convention is a red flag for status quo forces. Our party's youth policy was announced today,138,84
2012-11-04 04:57:16+00:00,ImranKhanPTI,In Lahore to attend party's youth convention. A youth policy will be announced that has a pledge to give youth party tickets in elections,144,83
2012-11-03 04:16:33+00:00,ImranKhanPTI,Condemn the killing of 18 innocent people in the cowardly terror attack in Khuzdar. Baluchistan situation getting from bad to worse,173,66
2012-11-02 16:32:23+00:00,ImranKhanPTI,This three point approach/plan is the only way to end militancy.,110,61
2012-11-02 16:30:32+00:00,ImranKhanPTI,Use of force must be part of larger plan. Those who want only war are deluded. Through war militancy has not ended in 9 years and will not,142,56
2012-11-02 16:27:24+00:00,ImranKhanPTI,"Three, the small hardcore that insists on pursuing its agenda through violence can then be dealt through military action.",132,55
2012-11-02 16:25:00+00:00,ImranKhanPTI,Denial of 'war against infidels' narrative will also turn around many. In this way reduce the size of militants to a small hardcore,117,41
2012-11-02 16:22:13+00:00,ImranKhanPTI,"Two, reach out to people of FATA and to militants who can be weaned away. Many joined militancy cause family members killed by drones or war",160,58
2012-11-02 16:17:42+00:00,ImranKhanPTI,The narrative of war between muslims and kafirs is a motivational tool to recruit people. Deny this by leaving Americas war,180,110
2012-11-02 16:12:43+00:00,ImranKhanPTI,"One, we have to get out of Americas war, stop drones to deny hardcore militants the narrative of Jihad. They use it to creat suicide bombers",196,72
2012-11-02 16:07:47+00:00,ImranKhanPTI,To finish militancy and terrorisn we need a plan. PTI the only party that has a 3 point plan that would first reduce then wipeout militancy,179,56
2012-11-02 16:03:01+00:00,ImranKhanPTI,Some people deliberately distort my views on militancy and terrorism. I condemn terrorism and those who use it as a weapon to further agenda,251,91
2012-11-01 07:08:32+00:00,CMShehbaz,Religious scholar &amp; writer Maryam Jameela (A Jewish American who had embraced Islam) died on Wednesday - RIP.,29,6
2012-11-01 07:02:28+00:00,CMShehbaz,Federal government is setting records of corruption whereas Punjab government is making records of public service #ForTheRecord,24,17
2012-11-01 06:59:13+00:00,CMShehbaz,"LahoreTransportCompany has made 30 urban routes operational - Modern &amp; Air conditioned bus service for Kasur, Maraka, Muridke, Kamoki etc",15,10
2012-10-31 07:49:34+00:00,CMShehbaz,PunjabEduFoundation has introduced ‘green education’ in schools to sensitise students about importance of green environment &amp; their role,24,11
2012-10-31 07:41:45+00:00,CMShehbaz,Punjab gov &amp; German company AEG have signed MOU to set up energy projects of 50-100 megawatts in 2013 and 300 megawatts in 2014,26,9
2012-10-31 07:36:16+00:00,CMShehbaz,"""For every minute you are angry you lose sixty seconds of happiness."" - Ralph Waldo Emerson",23,19
2012-10-30 18:47:55+00:00,CMShehbaz,"Be slow to fall into friendship; but when thou art in, continue firm and constant. ~ Socrates",33,17
2012-10-30 07:45:40+00:00,CMShehbaz,"Announced a package for the flood affectees of South Punjab: Rs 40,000 for each person &amp; waiving off Abiyana tax",9,4
2012-10-30 07:40:56+00:00,CMShehbaz,Sad to learn that Asad Rehman is no more - RIP. May God give his family&amp; friends the strength&amp;patience to bear this huge loss @taimur_laal,8,2
2012-10-30 07:32:53+00:00,CMShehbaz,"A gem cannot be polished without friction, nor a man perfected without trials. ~ Seneca",24,5
2012-10-29 06:57:48+00:00,CMShehbaz,"@Aamir1112 "" Put your trust in God but tie your camel first""",0,3
2012-10-28 08:33:34+00:00,CMShehbaz,@Simidxb Mr Gull runs a party cell in the UK. Otherwise write to me or our Complaints Cell. Fed Gov needs to institute a Pak-wide body asap,0,0
2012-10-28 08:20:33+00:00,CMShehbaz,Skyfall is the best Bond film to date? Really?,8,10
2012-10-28 07:54:48+00:00,CMShehbaz,News: PIA new chief seeks details of political appointments. AND THEN DOES SOMETHING ABOUT THOSE #SavePIA,8,7
2012-10-28 07:52:11+00:00,CMShehbaz,"Laxmi Mansion, S H Manto's residence, is to be declared a special premises to be maintained as a city landmark",45,13
2012-10-28 07:47:19+00:00,CMShehbaz,Several officials suspended in Punjab due to corruption after identifying evidence about them through Citizens’ Feedback Model - SMS 8070,22,12
2012-10-26 19:45:53+00:00,ImranKhanPTI,Missed flight and sad to miss the Fundraising lunch in NY but nothing will change my stance. Still looking forward to meet PTI family there.,354,167
2012-10-26 19:35:28+00:00,ImranKhanPTI,I was taken off from plane and interrogated by US Immigration in Canada on my views on drones. My stance is known. Drone attacks must stop,2116,403
2012-10-26 07:24:27+00:00,ImranKhanPTI,Wish everyone a very happy and joyfull Eid. I will be celebrating it in New York with friends and PTI family,236,143
2012-10-26 06:58:36+00:00,CMShehbaz,"University of Agriculture, Faisalabad, is among the top 200 universities of the world - National Taiwan University Ranking. CONGRATULATIONS",35,6
2012-10-26 06:54:32+00:00,CMShehbaz,"A comprehensive plan to be formulated  regarding the utilization of solar energy in government offices, including the provincial secretariat",13,2
2012-10-26 06:38:45+00:00,CMShehbaz,A very happy and peaceful Eid to all who start celebrating today,29,11
2012-10-25 22:02:29+00:00,CMShehbaz,Scholarships for technical education students to be doubled &amp; a policy being devised to award cash prizes &amp; offer them foreign study tours,14,8
2012-10-25 17:38:47+00:00,CMShehbaz,"For the bureaucrat, the world is a mere object to be manipulated by him. ~ Karl Marx  :)",18,3
2012-10-25 07:09:59+00:00,CMShehbaz,"LED screens to installed in LHE to provide traffic related info. Also, directed all important traffic signal to be converted to solar energy",32,19
2012-10-25 07:07:13+00:00,CMShehbaz,"Solid waste management system would be introduced in Rawalpindi, Sialkot, Multan and Gujranwala within this year",30,17
2012-10-25 07:03:07+00:00,CMShehbaz,"Completed the repair &amp;  renovation of Katas Raj Temple &amp; its pool in Choa Saidan Shah, Chakwal, at a cost of Rs600 million. Go, check it out",33,16
2012-10-24 20:28:13+00:00,CMShehbaz,All of my misfortunes come from having thought too well of my fellows. ~ Rousseau,20,7
2012-10-23 07:06:36+00:00,CMShehbaz,"I’m here to conquer Punjab: Wattoo. TO LEAD PEOPLE, ONE SHOULD WALK BEHIND THEM",19,10
2012-10-23 06:55:18+00:00,CMShehbaz,@MalickViews RIP. May God give you and your family the strength and patience to bear this loss,2,0
2012-10-22 19:03:44+00:00,ImranKhanPTI,Arrived in London to spend a few days with my children and then on to Canada and the US to meet party members,170,108
2012-10-22 07:07:11+00:00,CMShehbaz,Chacha Pakistani - a regular participant in  flag ceremonies held at Wahga border breathed his last on Sunday. Rest in peace,38,12
2012-10-22 07:03:37+00:00,CMShehbaz,Edu Dept needs decentralisation - proposal to have District Education Centres to address problems of local teachers &amp; Edu Dept staff,7,2
2012-10-22 06:59:10+00:00,CMShehbaz,Punjab Gov setting records of public service while Fed rulers' records of loot &amp; plunder should go into Guinness Book of World Records,25,7
2012-10-22 06:52:04+00:00,CMShehbaz,One of the most beautiful qualities of true friendship is to understand and to be understood. ~ Seneca,26,10
2012-10-21 08:52:01+00:00,CMShehbaz,Took notice of the delay in various plans/schemes at the AshiyanaHS and visited personally - negligent officials will face the music,10,8
2012-10-20 22:16:40+00:00,CMShehbaz,"""Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence."" - Helen Keller",22,14
2012-10-20 22:11:39+00:00,CMShehbaz,"""The greatest achievement is to outperform yourself."" - Denis Waitley",13,10
2012-10-20 13:27:58+00:00,ImranKhanPTI,2/2 They r our vanguard. The passion visible today is more evidence that nobody can stop change now. This peoples Tsunami will prevail,75,47
2012-10-20 13:25:06+00:00,ImranKhanPTI,Spoke at an inspirational event today of those who took part in Tsunami challenge and made thousands of party members each.,80,44
2012-10-20 11:12:59+00:00,CMShehbaz,"At the PunjabYouthFestival tonight, 24,000 students/athletes &amp; 60,000 audience will attempt a world record of singing the national anthem",54,27
2012-10-19 15:35:27+00:00,ImranKhanPTI,Landmark decision by SC. Politicians who have taken money from ISI have no moral standing left. They should have mercy on the nation &amp; quit,296,122
2012-10-19 14:07:58+00:00,CMShehbaz,PunjabYouth to make world record by forming the biggest mosaic and the largest human flag as part of the Punjab Youth Festival 2012,28,7
2012-10-19 14:03:25+00:00,CMShehbaz,"Akhuwat (provides interest-free loans) started with Rs10,000 &amp; reached Rs 1 billion rupees-PunjabGov matched to make it 2Billion #EndPoverty",22,8
2012-10-19 13:55:13+00:00,CMShehbaz,Launched the annual distribution of interest-free loans to the tune of Rs two billion for 1.5 lakh deserving families in Punjab,20,5
2012-10-18 12:50:41+00:00,CMShehbaz,Bus Rapid Transit System (BRTS) project will hopefully be completed by December Inshallah,16,9
2012-10-18 12:45:09+00:00,CMShehbaz,News: Shahbaz Sharif gets clean slate from SC on dual nationality. THE ACCUSER HAS BEEN LEFT AT THE VOTERS' DISPOSAL #FreeFareElections,18,5
2012-10-18 12:38:38+00:00,CMShehbaz,PunjabHospitalTrust to build a Kidney Hospital in Swat. Grateful to philanthropists who gave donations including Ishaq Dar (Rs50 million),19,3
